host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_type,minimum_nights_range,number_of_reviews_range,reviews_per_month_range,calculated_host_listings_range,availability_365_range,last_review_year,last_review_month
6305477,Alex,Brooklyn,Park Slope,40.68247,-73.97837,Private room,105,1,127,1.72,1,88,Medium,Less than 3,100+,Less than 3,Less than 2,Less than 100,2019.0,6.0
4376062,Eliza,Brooklyn,Fort Greene,40.68798,-73.97182,Entire home/apt,138,7,1,0.01,1,0,Medium,7 to 9,0 to 25,Less than 3,Less than 2,Less than 100,2013.0,5.0
7399728,Mickey,Manhattan,East Village,40.7252,-73.98261,Entire home/apt,129,1,96,1.31,1,324,Medium,Less than 3,76 to 100,Less than 3,Less than 2,300+,2019.0,1.0
6142196,Neni,Manhattan,Morningside Heights,40.80815,-73.96779,Entire home/apt,170,30,4,0.07,1,1,Medium,10+,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,1.0
4910820,Alex,Manhattan,Harlem,40.80449,-73.95687,Private room,94,1,30,0.4,1,218,Low,Less than 3,26 to 50,Less than 3,Less than 2,200 to 300,2019.0,5.0
364351,Katie,Manhattan,Upper East Side,40.77068,-73.95867,Private room,115,3,1,0.03,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2016.0,7.0
2199502,Jon,Brooklyn,Fort Greene,40.68675,-73.97713,Entire home/apt,499,2,126,1.75,1,256,High,Less than 3,100+,Less than 3,Less than 2,200 to 300,2019.0,6.0
1908631,Derek,Manhattan,East Village,40.72845,-73.98598,Entire home/apt,200,4,26,1.34,1,0,Medium,4 to 6,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,10.0
5644215,LiVi,Brooklyn,Greenpoint,40.72897,-73.95132,Private room,152,5,13,0.17,1,241,Medium,4 to 6,0 to 25,Less than 3,Less than 2,200 to 300,2019.0,2.0
3696460,Radium,Brooklyn,Kensington,40.63381,-73.9714,Private room,50,30,10,0.13,1,205,Low,10+,0 to 25,Less than 3,Less than 2,200 to 300,2016.0,11.0
6263282,Liza,Brooklyn,Williamsburg,40.71813,-73.95981,Entire home/apt,212,2,51,0.91,1,147,High,Less than 3,51 to 75,Less than 3,Less than 2,100 to 200,2019.0,6.0
2010724,K. Naomi,Manhattan,East Harlem,40.7948,-73.94835,Private room,108,14,4,0.06,3,38,Medium,10+,0 to 25,Less than 3,2 to 5,Less than 100,2015.0,9.0
6376776,Kurt,Manhattan,West Village,40.73804,-74.00416,Private room,89,30,13,0.18,1,282,Low,10+,0 to 25,Less than 3,Less than 2,200 to 300,2018.0,4.0
6385492,John,Queens,Sunnyside,40.74239,-73.92213,Private room,65,2,12,0.16,1,332,Low,Less than 3,0 to 25,Less than 3,Less than 2,300+,2018.0,9.0
3496628,Ali,Manhattan,Upper West Side,40.78571,-73.97149,Entire home/apt,239,4,3,0.04,1,184,High,4 to 6,0 to 25,Less than 3,Less than 2,100 to 200,2017.0,5.0
6387355,Eric,Brooklyn,Bushwick,40.69814,-73.92996,Entire home/apt,99,30,13,0.25,2,280,Low,10+,0 to 25,Less than 3,Less than 2,200 to 300,2018.0,9.0
6388666,Celine,Manhattan,Washington Heights,40.84002,-73.9385,Private room,80,2,56,0.76,1,249,Low,Less than 3,51 to 75,Less than 3,Less than 2,200 to 300,2019.0,6.0
6390340,Lori,Manhattan,Washington Heights,40.8532,-73.93225,Private room,125,56,0,0.0,1,365,Medium,10+,0 to 25,No Review,Less than 2,300+,No Review,No Review
6394282,Patricia,Brooklyn,Greenpoint,40.73135,-73.95489,Private room,55,7,116,1.57,1,308,Low,7 to 9,100+,Less than 3,Less than 2,300+,2019.0,9.0
6407125,Alyssia,Brooklyn,Bushwick,40.69776,-73.90939,Entire home/apt,160,2,31,0.42,1,0,Medium,Less than 3,26 to 50,Less than 3,Less than 2,Less than 100,2018.0,10.0
6395317,Pierre,Manhattan,Nolita,40.72011,-73.99468,Private room,100,15,5,0.08,1,197,Low,10+,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,4.0
6414916,Jon,Manhattan,Greenwich Village,40.7302,-74.00165,Entire home/apt,225,2,136,1.83,1,10,High,Less than 3,100+,Less than 3,Less than 2,Less than 100,2019.0,6.0
6415261,John,Brooklyn,Flatbush,40.63641,-73.96712,Private room,35,30,0,0.0,1,317,Low,10+,0 to 25,No Review,Less than 2,300+,No Review,No Review
4922378,Erin,Manhattan,Midtown,40.74568,-73.98321,Entire home/apt,275,7,6,0.08,1,191,High,7 to 9,0 to 25,Less than 3,Less than 2,100 to 200,2016.0,9.0
6387598,Ana,Brooklyn,Bedford-Stuyvesant,40.68177,-73.9389,Entire home/apt,200,2,80,3.93,1,109,Medium,Less than 3,76 to 100,4 to 6,Less than 2,100 to 200,2019.0,1.0
5189987,Jorge,Manhattan,SoHo,40.7252,-74.00279,Entire home/apt,190,4,25,0.34,1,0,Medium,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,3.0
5536387,Heather And John,Brooklyn,Williamsburg,40.71374,-73.94642,Private room,117,2,43,0.59,1,88,Medium,Less than 3,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,5.0
6444977,Chris,Manhattan,Midtown,40.74542,-73.98205,Shared room,80,1,66,0.89,1,365,Low,Less than 3,51 to 75,Less than 3,Less than 2,300+,2019.0,4.0
6445684,Sharon,Brooklyn,Canarsie,40.64298,-73.89035,Entire home/apt,99,1,93,1.28,1,311,Low,Less than 3,76 to 100,Less than 3,Less than 2,300+,2019.0,6.0
6447462,Adam,Manhattan,Washington Heights,40.8506,-73.94023,Entire home/apt,70,6,19,0.26,1,188,Low,4 to 6,0 to 25,Less than 3,Less than 2,100 to 200,2017.0,7.0
2559004,Sergio,Manhattan,East Harlem,40.80393,-73.94046,Private room,44,30,2,0.03,5,325,Low,10+,0 to 25,Less than 3,2 to 5,300+,2017.0,12.0
3274316,Clotaire,Manhattan,Harlem,40.8004,-73.95645,Private room,125,1,85,1.15,1,301,Medium,Less than 3,76 to 100,Less than 3,Less than 2,300+,2019.0,6.0
6030235,Parker (& Juan),Manhattan,Lower East Side,40.71646,-73.97656,Entire home/apt,130,2,32,0.44,1,184,Medium,Less than 3,26 to 50,Less than 3,Less than 2,100 to 200,2019.0,6.0
6459215,Aryn,Manhattan,Upper East Side,40.76841,-73.95213,Entire home/apt,130,14,8,0.11,1,332,Medium,10+,0 to 25,Less than 3,Less than 2,300+,2016.0,9.0
6470443,Alex,Manhattan,Hell's Kitchen,40.76636,-73.9855,Entire home/apt,199,7,30,0.52,1,184,Medium,7 to 9,26 to 50,Less than 3,Less than 2,100 to 200,2019.0,1.0
6471326,Dawn,Brooklyn,East Flatbush,40.64513,-73.94944,Private room,89,2,0,0.0,1,365,Low,Less than 3,0 to 25,No Review,Less than 2,300+,No Review,No Review
6436296,Zach,Brooklyn,Prospect Heights,40.67839,-73.96623,Entire home/apt,155,4,125,1.68,1,297,Medium,4 to 6,100+,Less than 3,Less than 2,200 to 300,2018.0,12.0
6472794,Joel,Queens,Long Island City,40.74984,-73.91834,Private room,60,1,0,0.0,1,0,Low,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
732985,Nicki,Manhattan,Chelsea,40.73984,-74.00187,Entire home/apt,248,2,9,0.12,1,363,High,Less than 3,0 to 25,Less than 3,Less than 2,300+,2015.0,5.0
6474981,Kinneret,Manhattan,Upper West Side,40.77938,-73.98721,Entire home/apt,85,4,42,1.44,1,9,Low,4 to 6,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,6.0
6482637,William,Manhattan,Upper West Side,40.79631,-73.96152,Private room,85,3,118,1.61,1,0,Low,Less than 3,100+,Less than 3,Less than 2,Less than 100,2019.0,1.0
6483295,Jason,Brooklyn,Bay Ridge,40.63719,-74.03489,Entire home/apt,80,3,38,0.53,1,192,Low,Less than 3,26 to 50,Less than 3,Less than 2,100 to 200,2019.0,1.0
6486116,Ari,Manhattan,East Harlem,40.78943,-73.94726,Private room,79,1,38,0.6,4,106,Low,Less than 3,26 to 50,Less than 3,2 to 5,100 to 200,2019.0,4.0
6494389,Daniel,Bronx,Port Morris,40.80904,-73.93037,Private room,65,2,64,0.87,1,307,Low,Less than 3,51 to 75,Less than 3,Less than 2,300+,2019.0,6.0
6501414,Sean,Manhattan,Hell's Kitchen,40.76161,-73.99452,Entire home/apt,150,60,7,0.1,1,188,Medium,10+,0 to 25,Less than 3,Less than 2,100 to 200,2018.0,10.0
867249,Norwin,Manhattan,Tribeca,40.71976,-74.00571,Entire home/apt,285,2,124,1.7,1,131,High,Less than 3,100+,Less than 3,Less than 2,100 to 200,2019.0,6.0
3202825,Joseph,Queens,Astoria,40.76797,-73.92858,Entire home/apt,119,7,11,0.63,1,143,Medium,7 to 9,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,4.0
6514245,Al,Brooklyn,Brighton Beach,40.57519,-73.95468,Entire home/apt,137,2,59,0.81,1,80,Medium,Less than 3,51 to 75,Less than 3,Less than 2,Less than 100,2019.0,6.0
6527494,Mar,Manhattan,Two Bridges,40.71166,-73.9972,Private room,80,1,1,0.03,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2016.0,1.0
6531502,Shannon And Dahrehn,Brooklyn,Bedford-Stuyvesant,40.68647,-73.95909,Entire home/apt,120,3,155,2.39,1,18,Medium,Less than 3,100+,Less than 3,Less than 2,Less than 100,2019.0,6.0
6532132,MarQuerite,Brooklyn,East Flatbush,40.65176,-73.93452,Entire home/apt,95,3,105,1.42,1,333,Low,Less than 3,100+,Less than 3,Less than 2,300+,2019.0,6.0
4324767,Caits & Taf,Manhattan,Washington Heights,40.83448,-73.94476,Private room,90,1,33,0.48,1,189,Low,Less than 3,26 to 50,Less than 3,Less than 2,100 to 200,2016.0,9.0
2360794,Gillian,Brooklyn,Clinton Hill,40.69258,-73.96649,Private room,75,3,11,0.16,1,318,Low,Less than 3,0 to 25,Less than 3,Less than 2,300+,2018.0,10.0
2020556,Michael,Queens,Astoria,40.75962,-73.92176,Shared room,50,1,0,0.0,1,0,Low,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
6554341,Beca,Brooklyn,Crown Heights,40.67463,-73.91811,Private room,103,8,5,0.21,1,2,Medium,7 to 9,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
6575712,Emma,Manhattan,East Village,40.73138,-73.98807,Entire home/apt,125,2,28,0.45,1,179,Medium,Less than 3,26 to 50,Less than 3,Less than 2,100 to 200,2019.0,5.0
396433,Kevin,Manhattan,East Village,40.72499,-73.98127,Private room,148,3,14,0.24,1,365,Medium,Less than 3,0 to 25,Less than 3,Less than 2,300+,2019.0,5.0
2910509,Tamar,Manhattan,East Village,40.72434,-73.97715,Entire home/apt,120,29,10,0.17,1,3,Medium,10+,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,1.0
622855,Rodney,Brooklyn,Bedford-Stuyvesant,40.68272,-73.92885,Entire home/apt,99,3,68,0.97,2,270,Low,Less than 3,51 to 75,Less than 3,Less than 2,200 to 300,2019.0,6.0
3007815,Alia,Queens,Ditmars Steinway,40.77147,-73.9166,Private room,69,2,103,1.39,2,124,Low,Less than 3,100+,Less than 3,Less than 2,100 to 200,2019.0,6.0
2554853,Nim,Manhattan,Midtown,40.75099,-73.96994,Entire home/apt,200,1,7,0.1,1,358,Medium,Less than 3,0 to 25,Less than 3,Less than 2,300+,2019.0,12.0
3166165,Karen,Manhattan,Washington Heights,40.85121,-73.93734,Private room,55,5,4,0.07,1,218,Low,4 to 6,0 to 25,Less than 3,Less than 2,200 to 300,2016.0,8.0
6625516,Carlos,Manhattan,Upper West Side,40.78806,-73.97969,Entire home/apt,175,8,3,0.04,1,68,Medium,7 to 9,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,7.0
6626827,Steve,Manhattan,Hell's Kitchen,40.76247,-73.99294,Private room,240,4,77,1.81,1,21,High,4 to 6,76 to 100,Less than 3,Less than 2,Less than 100,2019.0,6.0
6632440,Emmett,Manhattan,Harlem,40.82393,-73.95308,Private room,95,7,2,0.03,2,365,Low,7 to 9,0 to 25,Less than 3,Less than 2,300+,2014.0,12.0
5720054,Ingrid,Queens,Arverne,40.59204,-73.78665,Entire home/apt,150,1,109,1.49,1,358,Medium,Less than 3,100+,Less than 3,Less than 2,300+,2019.0,6.0
6533489,Ryan,Brooklyn,Crown Heights,40.67394,-73.95951,Entire home/apt,150,2,1,0.04,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,6.0
645887,Dave & Theresa,Brooklyn,Williamsburg,40.71317,-73.94851,Entire home/apt,179,3,146,2.08,2,282,Medium,Less than 3,100+,Less than 3,Less than 2,200 to 300,2019.0,6.0
4532557,Joshua,Brooklyn,Williamsburg,40.70653,-73.9462,Entire home/apt,84,45,45,0.61,1,244,Low,10+,26 to 50,Less than 3,Less than 2,200 to 300,2019.0,4.0
2050338,Verena,Queens,Richmond Hill,40.69414,-73.82538,Entire home/apt,90,30,33,0.46,3,298,Low,10+,26 to 50,Less than 3,2 to 5,200 to 300,2017.0,8.0
3757699,Jeremiah,Manhattan,East Harlem,40.79293,-73.94048,Entire home/apt,53,7,7,0.33,2,0,Low,7 to 9,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,2.0
2559004,Sergio,Manhattan,East Harlem,40.8035,-73.94041,Private room,41,30,4,0.09,5,217,Low,10+,0 to 25,Less than 3,2 to 5,200 to 300,2018.0,1.0
5962196,Karim,Manhattan,Flatiron District,40.74389,-73.99159,Private room,135,1,17,0.25,1,365,Medium,Less than 3,0 to 25,Less than 3,Less than 2,300+,2016.0,9.0
3475005,Yolanda,Queens,Queens Village,40.70382,-73.73955,Entire home/apt,84,2,172,2.32,2,345,Low,Less than 3,100+,Less than 3,Less than 2,300+,2019.0,6.0
6672450,Jacqueline,Manhattan,Tribeca,40.71908,-74.00546,Entire home/apt,290,1,21,0.29,1,128,High,Less than 3,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,6.0
3571821,Andy & Friends,Brooklyn,Bedford-Stuyvesant,40.69122,-73.95648,Shared room,35,5,110,1.49,4,0,Low,4 to 6,100+,Less than 3,2 to 5,Less than 100,2018.0,3.0
6682511,Inga,Queens,Ditmars Steinway,40.77546,-73.91571,Entire home/apt,110,3,23,0.67,1,14,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,4.0
2888900,Alex,Brooklyn,Greenpoint,40.72992,-73.95628,Entire home/apt,350,7,4,0.06,2,0,High,7 to 9,0 to 25,Less than 3,Less than 2,Less than 100,2015.0,1.0
6688471,Guillaume,Brooklyn,Bedford-Stuyvesant,40.69652,-73.93548,Private room,60,3,13,0.22,1,294,Low,Less than 3,0 to 25,Less than 3,Less than 2,200 to 300,2019.0,5.0
5309521,Reut,Brooklyn,Williamsburg,40.71333,-73.96605,Entire home/apt,220,5,0,0.0,1,234,High,4 to 6,0 to 25,No Review,Less than 2,200 to 300,No Review,No Review
3086048,Christine,Brooklyn,Williamsburg,40.71704,-73.95789,Entire home/apt,275,4,27,0.37,1,197,High,4 to 6,26 to 50,Less than 3,Less than 2,100 to 200,2019.0,2.0
2305477,Amy,Brooklyn,Fort Greene,40.68764,-73.97545,Entire home/apt,142,7,6,0.11,1,188,Medium,7 to 9,0 to 25,Less than 3,Less than 2,100 to 200,2018.0,2.0
6706914,Leanne,Brooklyn,Crown Heights,40.67322,-73.95847,Private room,38,5,1,0.02,2,0,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2015.0,1.0
6706578,Nancy,Manhattan,Harlem,40.81691,-73.94251,Entire home/apt,100,60,0,0.0,1,365,Low,10+,0 to 25,No Review,Less than 2,300+,No Review,No Review
5894425,Dan,Manhattan,Hell's Kitchen,40.76168,-73.9949,Entire home/apt,200,2,52,0.71,1,193,Medium,Less than 3,51 to 75,Less than 3,Less than 2,100 to 200,2019.0,10.0
3547817,Tad,Brooklyn,Williamsburg,40.71038,-73.96299,Entire home/apt,225,3,56,0.79,1,55,High,Less than 3,51 to 75,Less than 3,Less than 2,Less than 100,2019.0,6.0
4185151,Gia,Manhattan,Harlem,40.8291,-73.94816,Private room,72,30,3,0.05,1,179,Low,10+,0 to 25,Less than 3,Less than 2,100 to 200,2015.0,8.0
6270968,Ryan,Brooklyn,Bedford-Stuyvesant,40.68185,-73.94108,Private room,59,3,13,0.26,2,100,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,8.0
6581587,Livia,Brooklyn,Crown Heights,40.66521,-73.95427,Entire home/apt,350,2,23,0.37,1,188,High,Less than 3,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,4.0
6755111,Jessica,Brooklyn,Kensington,40.6412,-73.9786,Private room,75,2,8,0.11,1,312,Low,Less than 3,0 to 25,Less than 3,Less than 2,300+,2014.0,7.0
6762247,Thomas,Brooklyn,Bushwick,40.69107,-73.91995,Private room,70,3,12,0.65,2,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,7.0
900154,Joel,Manhattan,Harlem,40.80545,-73.95563,Entire home/apt,99,30,4,0.09,1,0,Low,10+,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,3.0
6762657,Yvette,Brooklyn,Cypress Hills,40.68287,-73.87295,Private room,42,3,28,0.74,2,355,Low,Less than 3,26 to 50,Less than 3,Less than 2,300+,2018.0,1.0
2873394,Aurora,Brooklyn,Bushwick,40.69822,-73.93517,Private room,60,2,11,0.15,2,296,Low,Less than 3,0 to 25,Less than 3,Less than 2,200 to 300,2019.0,4.0
6781477,Joseph,Brooklyn,Bedford-Stuyvesant,40.69324,-73.93217,Entire home/apt,125,1,153,2.21,1,1,Medium,Less than 3,100+,Less than 3,Less than 2,Less than 100,2019.0,6.0
3363749,Alex,Brooklyn,Williamsburg,40.7084,-73.94153,Private room,99,6,148,2.09,3,252,Low,4 to 6,100+,Less than 3,2 to 5,200 to 300,2019.0,6.0
6789857,Dayna,Brooklyn,Prospect Heights,40.67321,-73.96574,Entire home/apt,99,5,12,0.25,1,0,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,6.0
6774871,Karece,Brooklyn,Bedford-Stuyvesant,40.68065,-73.95154,Entire home/apt,165,3,130,1.84,1,0,Medium,Less than 3,100+,Less than 3,Less than 2,Less than 100,2017.0,12.0
6819812,Margarita,Brooklyn,Kensington,40.6458,-73.97097,Entire home/apt,250,5,11,0.15,1,34,High,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,1.0
2868153,Matt,Brooklyn,Williamsburg,40.7149,-73.93983,Private room,135,4,12,0.17,1,365,Medium,4 to 6,0 to 25,Less than 3,Less than 2,300+,2018.0,10.0
6824711,Jordan,Manhattan,Harlem,40.82427,-73.94428,Private room,58,5,66,0.91,1,242,Low,4 to 6,51 to 75,Less than 3,Less than 2,200 to 300,2018.0,12.0
4656534,Anna,Manhattan,Upper East Side,40.77244,-73.95206,Entire home/apt,250,3,0,0.0,1,10,High,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
4995411,Mayrav,Manhattan,Upper East Side,40.76398,-73.9589,Entire home/apt,125,1,92,1.27,1,247,Medium,Less than 3,76 to 100,Less than 3,Less than 2,200 to 300,2019.0,6.0
1537501,Lenny,Brooklyn,Park Slope,40.67157,-73.9852,Entire home/apt,147,7,42,0.61,1,365,Medium,7 to 9,26 to 50,Less than 3,Less than 2,300+,2019.0,1.0
6854750,Margo,Manhattan,Harlem,40.80707,-73.94884,Entire home/apt,300,3,66,1.62,1,286,High,Less than 3,51 to 75,Less than 3,Less than 2,200 to 300,2019.0,6.0
6866620,Adam,Manhattan,Flatiron District,40.74119,-73.99168,Entire home/apt,350,14,4,0.06,1,5,High,10+,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,7.0
6873370,Thomas,Brooklyn,Sunset Park,40.66134,-73.98844,Entire home/apt,102,2,24,0.34,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,8.0
809716,Adero,Brooklyn,Prospect-Lefferts Gardens,40.65994,-73.95892,Entire home/apt,350,5,0,0.0,1,365,High,4 to 6,0 to 25,No Review,Less than 2,300+,No Review,No Review
2737373,Ray,Manhattan,Chelsea,40.74984,-73.99482,Entire home/apt,595,3,106,1.51,1,247,High,Less than 3,100+,Less than 3,Less than 2,200 to 300,2019.0,6.0
6882340,Patricia,Manhattan,Upper West Side,40.78815,-73.9737,Shared room,165,3,21,0.29,1,363,Medium,Less than 3,0 to 25,Less than 3,Less than 2,300+,2015.0,12.0
6893861,Phillip + Zack,Brooklyn,Bedford-Stuyvesant,40.68445,-73.93785,Entire home/apt,181,3,153,3.17,1,174,Medium,Less than 3,100+,4 to 6,Less than 2,100 to 200,2019.0,6.0
6897732,Wilson,Manhattan,Midtown,40.74331,-73.98351,Private room,110,1,4,0.05,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2015.0,8.0
6901734,Liz,Brooklyn,Clinton Hill,40.68843,-73.96239,Entire home/apt,155,2,114,1.82,1,314,Medium,Less than 3,100+,Less than 3,Less than 2,300+,2019.0,6.0
5619749,Jen,Brooklyn,Bedford-Stuyvesant,40.68919,-73.95399,Private room,50,30,1,0.03,2,253,Low,10+,0 to 25,Less than 3,Less than 2,200 to 300,2017.0,1.0
2243431,Marcelle,Queens,Glendale,40.70518,-73.89133,Entire home/apt,85,2,1,0.02,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2015.0,3.0
6912221,Masako,Brooklyn,Williamsburg,40.7084,-73.92642,Private room,120,5,6,0.26,1,66,Medium,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,5.0
2246253,Nerenda,Brooklyn,Bedford-Stuyvesant,40.69585,-73.9446,Private room,75,1,2,0.03,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2014.0,8.0
6903334,Marisa,Brooklyn,Brooklyn Heights,40.70117,-73.99147,Private room,200,1,3,0.05,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2015.0,1.0
6949594,Sego,Brooklyn,Williamsburg,40.70971,-73.95621,Entire home/apt,75,7,10,0.15,1,0,Low,7 to 9,0 to 25,Less than 3,Less than 2,Less than 100,2015.0,12.0
836911,Cathy,Brooklyn,Windsor Terrace,40.65641,-73.97937,Entire home/apt,150,1,1,0.02,3,129,Medium,Less than 3,0 to 25,Less than 3,2 to 5,100 to 200,2014.0,5.0
6959061,Roque,Bronx,Mott Haven,40.81291,-73.90772,Private room,60,2,147,2.02,1,213,Low,Less than 3,100+,Less than 3,Less than 2,200 to 300,2019.0,6.0
3967827,Ezequiel,Brooklyn,Crown Heights,40.66886,-73.95412,Entire home/apt,150,50,4,0.07,1,312,Medium,10+,0 to 25,Less than 3,Less than 2,300+,2017.0,8.0
3891706,Jon Paul,Brooklyn,Williamsburg,40.71737,-73.96396,Entire home/apt,240,1,77,1.08,1,116,High,Less than 3,76 to 100,Less than 3,Less than 2,100 to 200,2019.0,6.0
6970732,Sullivan,Manhattan,East Harlem,40.78747,-73.95276,Private room,150,3,18,0.25,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,4.0
6970929,Andy,Manhattan,East Village,40.7216,-73.98204,Entire home/apt,200,3,0,0.0,1,0,Medium,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
2577135,Elena,Manhattan,Financial District,40.70735,-74.00971,Entire home/apt,269,5,18,0.29,1,179,High,4 to 6,0 to 25,Less than 3,Less than 2,100 to 200,2018.0,10.0
4365496,Sarah,Brooklyn,Williamsburg,40.70794,-73.96077,Private room,112,2,9,0.37,2,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,2.0
6989825,Angus,Brooklyn,Carroll Gardens,40.68013,-73.99397,Entire home/apt,250,5,49,0.67,1,0,High,4 to 6,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,2.0
5768571,Gus,Brooklyn,Prospect Heights,40.67731,-73.96402,Entire home/apt,390,3,0,0.0,1,28,High,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
6986713,Chris,Manhattan,Financial District,40.70946,-74.01235,Entire home/apt,350,3,27,0.37,1,22,High,Less than 3,26 to 50,Less than 3,Less than 2,Less than 100,2018.0,8.0
7016230,André,Manhattan,Lower East Side,40.7191,-73.98866,Entire home/apt,80,3,67,0.92,1,85,Low,Less than 3,51 to 75,Less than 3,Less than 2,Less than 100,2017.0,1.0
1240820,Triny,Brooklyn,Williamsburg,40.71787,-73.95585,Entire home/apt,295,2,114,1.59,3,79,High,Less than 3,100+,Less than 3,2 to 5,Less than 100,2019.0,5.0
6602545,Eleni,Brooklyn,South Slope,40.66812,-73.99022,Private room,160,30,1,1.0,2,39,Medium,10+,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,6.0
2078796,Andy,Manhattan,Chinatown,40.71634,-73.99031,Entire home/apt,399,2,2,0.05,1,0,High,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2016.0,9.0
7020798,Light,Manhattan,Greenwich Village,40.73104,-73.99957,Entire home/apt,150,12,16,0.22,1,35,Medium,10+,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,3.0
7022451,Deborah,Manhattan,Greenwich Village,40.72948,-73.99957,Entire home/apt,219,6,45,0.64,1,188,High,4 to 6,26 to 50,Less than 3,Less than 2,100 to 200,2018.0,11.0
4393626,Aaron,Manhattan,Chelsea,40.7433,-73.99832,Private room,119,4,106,1.47,2,23,Medium,4 to 6,100+,Less than 3,Less than 2,Less than 100,2019.0,6.0
306825,Jesse,Brooklyn,Williamsburg,40.7132,-73.96798,Entire home/apt,190,4,1,0.02,1,0,Medium,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2014.0,9.0
